model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
MMP,Cosine,0,32,0.3,300,10,5,0.0001,0.0001,1,,40,1.0,,"[0.1902, 0.0039]","[0.0996, 0.003]","[0.0958, 0.0026]","[0.092, 0.0023]","[0.1047, 0.004]","[0.0768, 0.0016]","[0.0973, 0.0029]","[0.0941, 0.0038]","[0.1306, 0.0044]","[0.1623, 0.0049]","[0.0526, 0.0027]","[0.3018, 0.0063]"
MMP,Cosine,0,32,0.3,300,10,5,0.0001,0.0001,3,,40,1.0,,"[0.1799, 0.0038]","[0.0936, 0.0029]","[0.0896, 0.0024]","[0.0859, 0.0022]","[0.0994, 0.0038]","[0.072, 0.0015]","[0.0924, 0.0028]","[0.0898, 0.0036]","[0.1229, 0.0042]","[0.1526, 0.0047]","[0.0504, 0.0027]","[0.2837, 0.006]"
MMP,Cosine,0,32,0.3,300,10,5,0.0001,0.0001,5,,40,1.0,,"[0.1791, 0.0038]","[0.0923, 0.0028]","[0.0889, 0.0024]","[0.0851, 0.0022]","[0.0995, 0.0038]","[0.0719, 0.0015]","[0.0906, 0.0027]","[0.0871, 0.0035]","[0.1213, 0.0042]","[0.1504, 0.0046]","[0.0495, 0.0026]","[0.2839, 0.006]"
MMP,Cosine,0,32,0.3,300,10,5,0.0001,0.001,1,,40,1.0,,"[0.1873, 0.0038]","[0.0977, 0.003]","[0.094, 0.0025]","[0.0905, 0.0023]","[0.1015, 0.0039]","[0.0758, 0.0016]","[0.0953, 0.0028]","[0.093, 0.0038]","[0.1299, 0.0044]","[0.161, 0.0049]","[0.0509, 0.0027]","[0.3007, 0.0062]"
MMP,Cosine,0,32,0.3,300,10,5,0.0001,0.001,3,,40,1.0,,"[0.1861, 0.0039]","[0.0954, 0.0029]","[0.0913, 0.0024]","[0.0873, 0.0021]","[0.1013, 0.0038]","[0.0719, 0.0015]","[0.0943, 0.0028]","[0.0954, 0.0038]","[0.1307, 0.0044]","[0.1625, 0.0049]","[0.0533, 0.0028]","[0.2966, 0.0064]"
MMP,Cosine,0,32,0.3,300,10,5,0.0001,0.001,5,,40,1.0,,"[0.1729, 0.0037]","[0.0914, 0.0028]","[0.0864, 0.0023]","[0.0829, 0.0021]","[0.0988, 0.0038]","[0.0686, 0.0015]","[0.089, 0.0027]","[0.0859, 0.0034]","[0.1185, 0.0041]","[0.1465, 0.0045]","[0.0487, 0.0026]","[0.2696, 0.0058]"
MMP,Cosine,0,32,0.3,300,10,5,1e-05,0.0001,1,,40,1.0,,"[0.191, 0.0039]","[0.101, 0.003]","[0.0965, 0.0026]","[0.0929, 0.0023]","[0.105, 0.004]","[0.0773, 0.0016]","[0.0966, 0.0029]","[0.096, 0.0038]","[0.1321, 0.0044]","[0.1645, 0.0049]","[0.0529, 0.0028]","[0.3029, 0.0063]"
MMP,Cosine,0,32,0.3,300,10,5,1e-05,0.0001,3,,40,1.0,,"[0.1914, 0.0039]","[0.0994, 0.003]","[0.0941, 0.0025]","[0.0903, 0.0022]","[0.1047, 0.0039]","[0.0752, 0.0015]","[0.0966, 0.0029]","[0.0955, 0.0037]","[0.1316, 0.0044]","[0.164, 0.0049]","[0.0531, 0.0028]","[0.3078, 0.0064]"
MMP,Cosine,0,32,0.3,300,10,5,1e-05,0.0001,5,,40,1.0,,"[0.1903, 0.0039]","[0.0983, 0.0029]","[0.0945, 0.0025]","[0.0907, 0.0022]","[0.1044, 0.0039]","[0.0748, 0.0015]","[0.0953, 0.0028]","[0.0956, 0.0038]","[0.1327, 0.0045]","[0.1646, 0.005]","[0.0534, 0.0028]","[0.3056, 0.0064]"
MMP,Cosine,0,32,0.3,300,10,5,1e-05,0.001,1,,40,1.0,,"[0.1883, 0.0038]","[0.0984, 0.003]","[0.0947, 0.0025]","[0.091, 0.0022]","[0.1024, 0.0039]","[0.0759, 0.0016]","[0.0944, 0.0028]","[0.0929, 0.0037]","[0.1301, 0.0044]","[0.1613, 0.0049]","[0.0512, 0.0026]","[0.3022, 0.0063]"
MMP,Cosine,0,32,0.3,300,10,5,1e-05,0.001,3,,40,1.0,,"[0.1855, 0.004]","[0.0948, 0.0029]","[0.0901, 0.0024]","[0.0865, 0.0021]","[0.1011, 0.0038]","[0.0714, 0.0015]","[0.0938, 0.0028]","[0.0957, 0.0038]","[0.1299, 0.0044]","[0.1618, 0.005]","[0.0529, 0.0027]","[0.2929, 0.0063]"
MMP,Cosine,0,32,0.3,300,10,5,1e-05,0.001,5,,40,1.0,,"[0.1776, 0.0038]","[0.0928, 0.0028]","[0.0881, 0.0024]","[0.0844, 0.0021]","[0.0987, 0.0038]","[0.0696, 0.0015]","[0.0904, 0.0028]","[0.0895, 0.0036]","[0.1235, 0.0043]","[0.1531, 0.0048]","[0.0503, 0.0027]","[0.2827, 0.0062]"
MMP,Cosine,0,32,0.3,300,10,5,1e-06,0.0001,1,,40,1.0,,"[0.1921, 0.0039]","[0.0998, 0.003]","[0.0964, 0.0026]","[0.0928, 0.0023]","[0.104, 0.004]","[0.0775, 0.0016]","[0.098, 0.0029]","[0.0947, 0.0037]","[0.1318, 0.0044]","[0.1643, 0.0049]","[0.0509, 0.0026]","[0.305, 0.0063]"
MMP,Cosine,0,32,0.3,300,10,5,1e-06,0.0001,3,,40,1.0,,"[0.1901, 0.0039]","[0.0981, 0.0029]","[0.0937, 0.0025]","[0.0901, 0.0022]","[0.1035, 0.0039]","[0.075, 0.0015]","[0.094, 0.0028]","[0.0945, 0.0037]","[0.1313, 0.0044]","[0.1644, 0.0049]","[0.0518, 0.0027]","[0.306, 0.0064]"
MMP,Cosine,0,32,0.3,300,10,5,1e-06,0.0001,5,,40,1.0,,"[0.1865, 0.0039]","[0.0963, 0.0029]","[0.0926, 0.0025]","[0.0891, 0.0022]","[0.1028, 0.0039]","[0.0736, 0.0015]","[0.0928, 0.0028]","[0.0923, 0.0037]","[0.1284, 0.0044]","[0.1598, 0.0049]","[0.0515, 0.0027]","[0.3002, 0.0063]"
MMP,Cosine,0,32,0.3,300,10,5,1e-06,0.001,1,,40,1.0,,"[0.1858, 0.0038]","[0.0974, 0.003]","[0.0943, 0.0025]","[0.0902, 0.0022]","[0.1027, 0.0039]","[0.0755, 0.0016]","[0.0945, 0.0028]","[0.0911, 0.0036]","[0.1281, 0.0043]","[0.1584, 0.0047]","[0.0498, 0.0026]","[0.2964, 0.0061]"
MMP,Cosine,0,32,0.3,300,10,5,1e-06,0.001,3,,40,1.0,,"[0.1762, 0.0037]","[0.0916, 0.0028]","[0.0877, 0.0023]","[0.0838, 0.0021]","[0.0993, 0.0038]","[0.0695, 0.0015]","[0.0915, 0.0028]","[0.0901, 0.0036]","[0.1231, 0.0042]","[0.1519, 0.0046]","[0.0514, 0.0027]","[0.2759, 0.0058]"
MMP,Cosine,0,32,0.3,300,10,5,1e-06,0.001,5,,40,1.0,,"[0.1821, 0.0039]","[0.0934, 0.0028]","[0.0892, 0.0024]","[0.0855, 0.0021]","[0.0978, 0.0037]","[0.0709, 0.0015]","[0.091, 0.0028]","[0.0926, 0.0038]","[0.1273, 0.0044]","[0.1576, 0.0048]","[0.0504, 0.0027]","[0.2907, 0.0062]"
MMP,Cosine,0,32,0.4,300,10,3,0.0001,0.0001,1,,40,1.0,,"[0.1904, 0.0039]","[0.0992, 0.003]","[0.0957, 0.0026]","[0.0919, 0.0023]","[0.1046, 0.004]","[0.0769, 0.0016]","[0.0959, 0.0029]","[0.0945, 0.0038]","[0.1308, 0.0044]","[0.1629, 0.0049]","[0.0518, 0.0027]","[0.3034, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,3,0.0001,0.0001,3,,40,1.0,,"[0.1916, 0.004]","[0.0968, 0.0029]","[0.0928, 0.0025]","[0.0894, 0.0022]","[0.1029, 0.0039]","[0.0751, 0.0015]","[0.0972, 0.0029]","[0.0964, 0.0039]","[0.1321, 0.0046]","[0.1635, 0.005]","[0.0541, 0.0028]","[0.3056, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,3,0.0001,0.0001,5,,40,1.0,,"[0.1876, 0.0039]","[0.099, 0.003]","[0.0939, 0.0025]","[0.0901, 0.0022]","[0.1048, 0.0039]","[0.0742, 0.0016]","[0.0952, 0.0028]","[0.0938, 0.0037]","[0.1289, 0.0043]","[0.1605, 0.0048]","[0.052, 0.0027]","[0.2982, 0.0062]"
MMP,Cosine,0,32,0.4,300,10,3,0.0001,0.001,1,,40,1.0,,"[0.1873, 0.0038]","[0.0979, 0.003]","[0.0934, 0.0025]","[0.0905, 0.0023]","[0.1038, 0.004]","[0.0759, 0.0016]","[0.0943, 0.0028]","[0.0928, 0.0037]","[0.1276, 0.0043]","[0.1594, 0.0048]","[0.0513, 0.0027]","[0.2997, 0.0062]"
MMP,Cosine,0,32,0.4,300,10,3,0.0001,0.001,3,,40,1.0,,"[0.1885, 0.0039]","[0.0965, 0.0029]","[0.0922, 0.0025]","[0.0885, 0.0022]","[0.1026, 0.0039]","[0.0732, 0.0015]","[0.0944, 0.0028]","[0.0957, 0.0038]","[0.1316, 0.0045]","[0.1652, 0.005]","[0.0535, 0.0027]","[0.3011, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,3,0.0001,0.001,5,,40,1.0,,"[0.1867, 0.0039]","[0.0967, 0.0029]","[0.0917, 0.0024]","[0.0881, 0.0022]","[0.1021, 0.0038]","[0.0725, 0.0015]","[0.0921, 0.0028]","[0.0942, 0.0037]","[0.1305, 0.0044]","[0.1624, 0.0049]","[0.0515, 0.0026]","[0.2973, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,3,1e-05,0.0001,1,,40,1.0,,"[0.1921, 0.0039]","[0.1011, 0.003]","[0.0969, 0.0026]","[0.0931, 0.0023]","[0.1066, 0.004]","[0.0776, 0.0016]","[0.0982, 0.0029]","[0.0961, 0.0038]","[0.1319, 0.0044]","[0.1647, 0.0049]","[0.0543, 0.0028]","[0.3052, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,3,1e-05,0.0001,3,,40,1.0,,"[0.1878, 0.0039]","[0.0997, 0.003]","[0.0943, 0.0026]","[0.0898, 0.0023]","[0.1047, 0.004]","[0.0749, 0.0016]","[0.0935, 0.0028]","[0.0932, 0.0037]","[0.1281, 0.0043]","[0.1589, 0.0048]","[0.0515, 0.0027]","[0.2993, 0.0062]"
MMP,Cosine,0,32,0.4,300,10,3,1e-05,0.0001,5,,40,1.0,,"[0.1935, 0.0039]","[0.0995, 0.003]","[0.0956, 0.0025]","[0.0924, 0.0023]","[0.104, 0.0039]","[0.0765, 0.0016]","[0.0977, 0.0029]","[0.0965, 0.0038]","[0.1345, 0.0045]","[0.1669, 0.005]","[0.0532, 0.0027]","[0.3102, 0.0064]"
MMP,Cosine,0,32,0.4,300,10,3,1e-05,0.001,1,,40,1.0,,"[0.1874, 0.0039]","[0.0972, 0.003]","[0.0939, 0.0026]","[0.0901, 0.0023]","[0.103, 0.004]","[0.0758, 0.0016]","[0.0951, 0.0029]","[0.0924, 0.0037]","[0.1284, 0.0043]","[0.1596, 0.0048]","[0.0517, 0.0027]","[0.2998, 0.0062]"
MMP,Cosine,0,32,0.4,300,10,3,1e-05,0.001,3,,40,1.0,,"[0.1891, 0.0039]","[0.0977, 0.0029]","[0.0932, 0.0025]","[0.0898, 0.0022]","[0.1026, 0.0038]","[0.0744, 0.0015]","[0.0949, 0.0028]","[0.0959, 0.0038]","[0.1324, 0.0045]","[0.1641, 0.0049]","[0.0533, 0.0028]","[0.3034, 0.0064]"
MMP,Cosine,0,32,0.4,300,10,3,1e-05,0.001,5,,40,1.0,,"[0.1843, 0.0038]","[0.0958, 0.0029]","[0.09, 0.0024]","[0.0863, 0.0021]","[0.1019, 0.0039]","[0.072, 0.0015]","[0.0913, 0.0028]","[0.093, 0.0038]","[0.1266, 0.0043]","[0.158, 0.0049]","[0.0509, 0.0027]","[0.2955, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,3,1e-06,0.0001,1,,40,1.0,,"[0.1925, 0.0039]","[0.101, 0.0031]","[0.097, 0.0026]","[0.0934, 0.0023]","[0.1054, 0.004]","[0.0782, 0.0016]","[0.0978, 0.0029]","[0.0957, 0.0038]","[0.1322, 0.0044]","[0.1648, 0.0049]","[0.0521, 0.0027]","[0.306, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,3,1e-06,0.0001,3,,40,1.0,,"[0.1885, 0.0039]","[0.0986, 0.003]","[0.094, 0.0025]","[0.0895, 0.0022]","[0.1047, 0.004]","[0.0747, 0.0016]","[0.096, 0.0028]","[0.0952, 0.0037]","[0.1299, 0.0044]","[0.1605, 0.0048]","[0.0533, 0.0028]","[0.3003, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,3,1e-06,0.0001,5,,40,1.0,,"[0.193, 0.0039]","[0.0997, 0.003]","[0.0951, 0.0025]","[0.0912, 0.0023]","[0.1061, 0.0039]","[0.0756, 0.0015]","[0.097, 0.0029]","[0.0971, 0.0038]","[0.1346, 0.0045]","[0.1659, 0.005]","[0.0539, 0.0027]","[0.3086, 0.0064]"
MMP,Cosine,0,32,0.4,300,10,3,1e-06,0.001,1,,40,1.0,,"[0.1887, 0.0038]","[0.0985, 0.003]","[0.0948, 0.0026]","[0.0912, 0.0023]","[0.1041, 0.004]","[0.0762, 0.0016]","[0.0957, 0.0028]","[0.0941, 0.0037]","[0.1288, 0.0043]","[0.1613, 0.0048]","[0.0526, 0.0027]","[0.3018, 0.0062]"
MMP,Cosine,0,32,0.4,300,10,3,1e-06,0.001,3,,40,1.0,,"[0.1854, 0.0039]","[0.0944, 0.0028]","[0.0905, 0.0024]","[0.0878, 0.0022]","[0.1008, 0.0038]","[0.0729, 0.0015]","[0.0935, 0.0028]","[0.094, 0.0038]","[0.1283, 0.0044]","[0.1607, 0.0048]","[0.0524, 0.0027]","[0.2951, 0.0062]"
MMP,Cosine,0,32,0.4,300,10,3,1e-06,0.001,5,,40,1.0,,"[0.1845, 0.0039]","[0.0964, 0.0029]","[0.0911, 0.0025]","[0.0876, 0.0022]","[0.1004, 0.0038]","[0.0726, 0.0015]","[0.092, 0.0028]","[0.094, 0.0038]","[0.1284, 0.0044]","[0.1602, 0.0049]","[0.0509, 0.0027]","[0.2966, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,4,0.0001,0.0001,1,,40,1.0,,"[0.1922, 0.0039]","[0.1, 0.0031]","[0.0965, 0.0026]","[0.0932, 0.0023]","[0.1047, 0.004]","[0.0779, 0.0016]","[0.0986, 0.0029]","[0.094, 0.0037]","[0.131, 0.0044]","[0.1634, 0.0049]","[0.0518, 0.0027]","[0.3054, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,4,0.0001,0.0001,3,,40,1.0,,"[0.1944, 0.004]","[0.0997, 0.003]","[0.0951, 0.0025]","[0.0919, 0.0023]","[0.1041, 0.0039]","[0.0764, 0.0016]","[0.097, 0.0029]","[0.0969, 0.0038]","[0.1336, 0.0045]","[0.1669, 0.005]","[0.0527, 0.0027]","[0.3119, 0.0064]"
MMP,Cosine,0,32,0.4,300,10,4,0.0001,0.0001,5,,40,1.0,,"[0.1903, 0.0039]","[0.099, 0.003]","[0.0944, 0.0025]","[0.0902, 0.0022]","[0.1046, 0.004]","[0.0748, 0.0015]","[0.0967, 0.0029]","[0.0956, 0.0037]","[0.1328, 0.0044]","[0.1639, 0.0049]","[0.0534, 0.0027]","[0.3027, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,4,0.0001,0.001,1,,40,1.0,,"[0.1878, 0.0038]","[0.0985, 0.0031]","[0.0947, 0.0026]","[0.0912, 0.0023]","[0.1036, 0.004]","[0.0762, 0.0016]","[0.0957, 0.0028]","[0.0923, 0.0037]","[0.1285, 0.0044]","[0.1602, 0.0048]","[0.0502, 0.0026]","[0.2994, 0.0062]"
MMP,Cosine,0,32,0.4,300,10,4,0.0001,0.001,3,,40,1.0,,"[0.1802, 0.0038]","[0.0934, 0.0029]","[0.0891, 0.0024]","[0.0856, 0.0022]","[0.0993, 0.0039]","[0.0713, 0.0015]","[0.0928, 0.0028]","[0.0902, 0.0037]","[0.1229, 0.0043]","[0.1526, 0.0047]","[0.0508, 0.0027]","[0.2846, 0.0061]"
MMP,Cosine,0,32,0.4,300,10,4,0.0001,0.001,5,,40,1.0,,"[0.1795, 0.0037]","[0.0934, 0.0029]","[0.0897, 0.0025]","[0.0866, 0.0022]","[0.1005, 0.0038]","[0.0718, 0.0015]","[0.0918, 0.0028]","[0.0889, 0.0036]","[0.1233, 0.0042]","[0.1535, 0.0047]","[0.0507, 0.0027]","[0.2853, 0.006]"
MMP,Cosine,0,32,0.4,300,10,4,1e-05,0.0001,1,,40,1.0,,"[0.1925, 0.0039]","[0.1001, 0.003]","[0.0963, 0.0026]","[0.0924, 0.0023]","[0.1052, 0.004]","[0.0778, 0.0016]","[0.0983, 0.0029]","[0.0953, 0.0038]","[0.1309, 0.0044]","[0.1631, 0.0049]","[0.0532, 0.0028]","[0.3064, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,4,1e-05,0.0001,3,,40,1.0,,"[0.1916, 0.0039]","[0.0994, 0.003]","[0.0952, 0.0025]","[0.0915, 0.0023]","[0.1049, 0.004]","[0.0756, 0.0015]","[0.0971, 0.0029]","[0.0962, 0.0038]","[0.1322, 0.0044]","[0.1641, 0.0049]","[0.0536, 0.0028]","[0.3062, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,4,1e-05,0.0001,5,,40,1.0,,"[0.1903, 0.0039]","[0.0984, 0.003]","[0.0939, 0.0025]","[0.09, 0.0022]","[0.1033, 0.0039]","[0.0751, 0.0015]","[0.0956, 0.0028]","[0.0956, 0.0038]","[0.1323, 0.0044]","[0.1643, 0.0049]","[0.0528, 0.0028]","[0.3049, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,4,1e-05,0.001,1,,40,1.0,,"[0.1901, 0.0039]","[0.0996, 0.003]","[0.0942, 0.0026]","[0.0904, 0.0023]","[0.1048, 0.004]","[0.0762, 0.0016]","[0.0962, 0.0029]","[0.0956, 0.0038]","[0.1312, 0.0045]","[0.1618, 0.005]","[0.0524, 0.0027]","[0.304, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,4,1e-05,0.001,3,,40,1.0,,"[0.1891, 0.004]","[0.0965, 0.0029]","[0.0919, 0.0024]","[0.0886, 0.0022]","[0.1033, 0.0039]","[0.073, 0.0015]","[0.0958, 0.0028]","[0.0966, 0.0038]","[0.1326, 0.0045]","[0.1658, 0.005]","[0.0542, 0.0028]","[0.3009, 0.0064]"
MMP,Cosine,0,32,0.4,300,10,4,1e-05,0.001,5,,40,1.0,,"[0.1862, 0.0038]","[0.0979, 0.0029]","[0.0932, 0.0025]","[0.0901, 0.0022]","[0.1024, 0.0039]","[0.0741, 0.0015]","[0.0937, 0.0028]","[0.0923, 0.0037]","[0.1271, 0.0043]","[0.1605, 0.0048]","[0.0504, 0.0026]","[0.2997, 0.0062]"
MMP,Cosine,0,32,0.4,300,10,4,1e-06,0.0001,1,,40,1.0,,"[0.1925, 0.0039]","[0.1015, 0.0031]","[0.0967, 0.0026]","[0.0936, 0.0023]","[0.1058, 0.004]","[0.078, 0.0016]","[0.0976, 0.0029]","[0.0964, 0.0038]","[0.1314, 0.0044]","[0.1653, 0.005]","[0.0525, 0.0027]","[0.3069, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,4,1e-06,0.0001,3,,40,1.0,,"[0.1892, 0.0039]","[0.0982, 0.003]","[0.0943, 0.0025]","[0.0903, 0.0023]","[0.105, 0.004]","[0.075, 0.0016]","[0.0958, 0.0029]","[0.0947, 0.0038]","[0.1307, 0.0044]","[0.1623, 0.0049]","[0.0536, 0.0028]","[0.3009, 0.0062]"
MMP,Cosine,0,32,0.4,300,10,4,1e-06,0.0001,5,,40,1.0,,"[0.1885, 0.0039]","[0.0962, 0.0029]","[0.0916, 0.0024]","[0.0885, 0.0022]","[0.1027, 0.0039]","[0.0743, 0.0015]","[0.0943, 0.0028]","[0.0933, 0.0037]","[0.1279, 0.0043]","[0.1612, 0.0049]","[0.0518, 0.0027]","[0.3041, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,4,1e-06,0.001,1,,40,1.0,,"[0.1867, 0.0038]","[0.0972, 0.003]","[0.0931, 0.0025]","[0.0899, 0.0023]","[0.1003, 0.0039]","[0.076, 0.0016]","[0.0937, 0.0028]","[0.091, 0.0037]","[0.1269, 0.0043]","[0.1586, 0.0048]","[0.0502, 0.0027]","[0.3001, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,4,1e-06,0.001,3,,40,1.0,,"[0.1906, 0.0039]","[0.0989, 0.0029]","[0.0948, 0.0025]","[0.0908, 0.0022]","[0.1055, 0.0039]","[0.0745, 0.0015]","[0.0966, 0.0029]","[0.0965, 0.0038]","[0.1337, 0.0045]","[0.166, 0.005]","[0.0544, 0.0028]","[0.3033, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,4,1e-06,0.001,5,,40,1.0,,"[0.1849, 0.0039]","[0.0942, 0.0029]","[0.0906, 0.0024]","[0.0873, 0.0021]","[0.1018, 0.0039]","[0.0723, 0.0015]","[0.0927, 0.0028]","[0.0931, 0.0038]","[0.1293, 0.0044]","[0.1602, 0.0049]","[0.0526, 0.0028]","[0.2951, 0.0063]"
MMP,Cosine,0,32,0.4,300,10,5,0.0001,0.0001,1,,40,1.0,,"[0.1925, 0.0039]","[0.1001, 0.003]","[0.0971, 0.0026]","[0.0938, 0.0023]","[0.1059, 0.004]","[0.0778, 0.0016]","[0.0977, 0.0028]","[0.0942, 0.0037]","[0.1319, 0.0044]","[0.1647, 0.0049]","[0.0528, 0.0027]","[0.3056, 0.0062]"
