model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50,metric
ACF,Cosine,1,512,0,100,10,5,0.0001,0.0001,1,,100,1,"[5, 10, 15, 20, 50]","[0.1023, 0.004]","[0.0988, 0.0035]","[0.0963, 0.0032]","[0.1074, 0.005]","[0.0867, 0.0024]","[0.1381, 0.0032]","[0.0945, 0.0032]","[0.0906, 0.0028]","[0.0873, 0.0026]","[0.1012, 0.0041]","[0.0753, 0.0019]","[0.0788, 0.0023]","[0.0541, 0.0024]","[0.0767, 0.0029]","[0.0965, 0.0032]","[0.0298, 0.0016]","[0.196, 0.0048]","['R-Precision', 'NDCG', 'Precision', 'Recall', 'MAP']"
