model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50,metric
ACF,Cosine,1,512,0,100,10,5,0.0001,0.0001,1,,100,1,"[5, 10, 15, 20, 50]","[0.1097, 0.0042]","[0.1065, 0.0037]","[0.1037, 0.0034]","[0.1145, 0.0052]","[0.0929, 0.0026]","[0.1447, 0.0032]","[0.1038, 0.0034]","[0.0979, 0.003]","[0.0939, 0.0027]","[0.1077, 0.0043]","[0.0798, 0.002]","[0.0828, 0.0024]","[0.0571, 0.0023]","[0.0795, 0.0029]","[0.1007, 0.0033]","[0.0302, 0.0016]","[0.2046, 0.0048]","['R-Precision', 'NDCG', 'Precision', 'Recall', 'MAP']"
