model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50,metric
ACF,Cosine,1,512,0,100,10,5,0.0001,0.0001,1,,100,1,"[5, 10, 15, 20, 50]","[0.1068, 0.0041]","[0.1039, 0.0037]","[0.1013, 0.0034]","[0.1105, 0.0051]","[0.0909, 0.0026]","[0.1425, 0.0032]","[0.1005, 0.0034]","[0.0962, 0.003]","[0.0914, 0.0027]","[0.108, 0.0043]","[0.0784, 0.002]","[0.0823, 0.0024]","[0.0565, 0.0025]","[0.0797, 0.0029]","[0.0991, 0.0033]","[0.0312, 0.0017]","[0.2016, 0.0048]","['R-Precision', 'NDCG', 'Precision', 'Recall', 'MAP']"
