model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50,metric
MMP,Cosine,0.1,32,0.4,300,10,3,0.001,5e-05,5,,100,1.0,"[5, 10, 15, 20, 50]","[0.0151, 0.0009]","[0.013, 0.0007]","[0.0116, 0.0006]","[0.0189, 0.0013]","[0.008, 0.0004]","[0.053, 0.0024]","[0.01, 0.0005]","[0.0082, 0.0004]","[0.0073, 0.0003]","[0.0137, 0.0008]","[0.0046, 0.0002]","[0.0223, 0.0019]","[0.0539, 0.0031]","[0.0653, 0.0034]","[0.0757, 0.0036]","[0.0383, 0.0026]","[0.1131, 0.0043]","['R-Precision', 'NDCG', 'Precision', 'Recall', 'MAP']"
