model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50,metric
MMP,Cosine,10.0,32,0.4,300,10,5,0.001,5e-05,1,,200,1.0,"[5, 10, 15, 20, 50]","[0.0152, 0.0005]","[0.0136, 0.0004]","[0.0125, 0.0003]","[0.0181, 0.0007]","[0.0092, 0.0002]","[0.0659, 0.0013]","[0.0113, 0.0003]","[0.0098, 0.0002]","[0.0088, 0.0002]","[0.0144, 0.0005]","[0.0058, 0.0001]","[0.0212, 0.001]","[0.0676, 0.0019]","[0.0862, 0.0021]","[0.1018, 0.0023]","[0.044, 0.0016]","[0.1626, 0.0028]","['R-Precision', 'NDCG', 'Precision', 'Recall', 'MAP']"
