model,R-Precision,NDCG,MAP@5,MAP@10,MAP@20,Precision@5,Precision@10,Precision@20,Recall@5,Recall@10,Recall@20
MMP,0.09922,0.17682,0.13428,0.12854000000000002,0.1214,0.12808,0.11982,0.10986,0.04054,0.07422,0.13076
