model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50,metric
ACF,Cosine,1,512,0,100,10,5,1e-05,0.0001,1,,200,1,"[5, 10, 15, 20, 50]","[0.0191, 0.001]","[0.0165, 0.0008]","[0.0148, 0.0007]","[0.0239, 0.0015]","[0.0102, 0.0004]","[0.0715, 0.0027]","[0.0127, 0.0006]","[0.0105, 0.0004]","[0.0092, 0.0004]","[0.0174, 0.0009]","[0.0059, 0.0002]","[0.0299, 0.0023]","[0.0726, 0.0036]","[0.0888, 0.0039]","[0.1014, 0.0041]","[0.0525, 0.0031]","[0.1545, 0.0049]","['R-Precision', 'NDCG', 'Precision', 'Recall', 'MAP']"
