model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50,metric
ACF,Cosine,1,512,0,100,10,5,1e-05,0.0001,1,,200,1,"[5, 10, 15, 20, 50]","[0.0192, 0.001]","[0.0166, 0.0008]","[0.0149, 0.0007]","[0.0238, 0.0014]","[0.0103, 0.0004]","[0.0714, 0.0027]","[0.0129, 0.0006]","[0.0107, 0.0004]","[0.0093, 0.0004]","[0.0179, 0.001]","[0.0059, 0.0002]","[0.0298, 0.0022]","[0.0741, 0.0036]","[0.0892, 0.0039]","[0.1021, 0.0041]","[0.0537, 0.0031]","[0.1555, 0.0049]","['R-Precision', 'NDCG', 'Precision', 'Recall', 'MAP']"
