model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
MMP,Cosine,0,32,0.2,300,10,4,0.001,5e-05,3,,40,1.0,,"[0.04, 0.0019]","[0.0069, 0.0004]","[0.0059, 0.0003]","[0.0052, 0.0003]","[0.0092, 0.0007]","[0.0036, 0.0001]","[0.0128, 0.0014]","[0.0392, 0.0026]","[0.0501, 0.0029]","[0.059, 0.0032]","[0.0268, 0.0022]","[0.0971, 0.004]"
MMP,Cosine,0,32,0.2,300,10,4,0.001,0.0001,3,,40,1.0,,"[0.0396, 0.0019]","[0.0067, 0.0004]","[0.0057, 0.0003]","[0.0051, 0.0003]","[0.0086, 0.0007]","[0.0035, 0.0001]","[0.0133, 0.0014]","[0.038, 0.0026]","[0.0479, 0.0028]","[0.0573, 0.0031]","[0.025, 0.0021]","[0.0963, 0.004]"
