model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
MMP,Cosine,0,32,0.2,300,10,3,0.001,5e-05,1,,40,1.0,,"[0.0338, 0.0017]","[0.0058, 0.0004]","[0.0051, 0.0003]","[0.0046, 0.0003]","[0.0074, 0.0006]","[0.0032, 0.0001]","[0.0106, 0.0013]","[0.0316, 0.0023]","[0.0412, 0.0026]","[0.049, 0.0029]","[0.0212, 0.0019]","[0.0839, 0.0037]"
MMP,Cosine,0,32,0.2,300,10,3,0.001,0.0001,1,,40,1.0,,"[0.0336, 0.0017]","[0.0056, 0.0004]","[0.0049, 0.0003]","[0.0044, 0.0002]","[0.0074, 0.0006]","[0.0032, 0.0001]","[0.0104, 0.0012]","[0.0309, 0.0023]","[0.0404, 0.0026]","[0.0469, 0.0028]","[0.0212, 0.0019]","[0.0839, 0.0037]"
