model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
MMP,Cosine,0,32,0.2,300,10,5,0.001,5e-05,3,,60,1.0,,"[0.0418, 0.002]","[0.0074, 0.0004]","[0.0063, 0.0003]","[0.0055, 0.0003]","[0.0095, 0.0007]","[0.0036, 0.0001]","[0.0148, 0.0015]","[0.0415, 0.0027]","[0.0528, 0.003]","[0.0611, 0.0032]","[0.0277, 0.0022]","[0.0978, 0.004]"
MMP,Cosine,0,32,0.2,300,10,5,0.001,0.0001,3,,60,1.0,,"[0.0396, 0.002]","[0.0068, 0.0004]","[0.0058, 0.0003]","[0.0051, 0.0003]","[0.0089, 0.0007]","[0.0033, 0.0001]","[0.0146, 0.0015]","[0.0395, 0.0026]","[0.0492, 0.0029]","[0.0576, 0.0031]","[0.0265, 0.0022]","[0.0918, 0.0039]"
