model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
MMP,Cosine,0,32,0.2,300,10,4,0.001,5e-05,5,,80,1.0,,"[0.0416, 0.0021]","[0.0071, 0.0004]","[0.0058, 0.0003]","[0.0051, 0.0003]","[0.0095, 0.0007]","[0.0034, 0.0001]","[0.0162, 0.0016]","[0.0417, 0.0027]","[0.0508, 0.003]","[0.0594, 0.0032]","[0.0289, 0.0023]","[0.0942, 0.0039]"
MMP,Cosine,0,32,0.2,300,10,4,0.001,0.0001,5,,80,1.0,,"[0.0413, 0.002]","[0.0072, 0.0004]","[0.006, 0.0003]","[0.0053, 0.0003]","[0.01, 0.0007]","[0.0035, 0.0001]","[0.0153, 0.0016]","[0.0411, 0.0027]","[0.0508, 0.0029]","[0.0592, 0.0032]","[0.0295, 0.0023]","[0.095, 0.0039]"
