model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
MMP,Cosine,0,32,0.2,300,10,3,0.001,5e-05,3,,60,1.0,,"[0.0416, 0.002]","[0.0072, 0.0004]","[0.0061, 0.0003]","[0.0054, 0.0003]","[0.0095, 0.0007]","[0.0036, 0.0001]","[0.0148, 0.0015]","[0.042, 0.0027]","[0.0523, 0.003]","[0.0607, 0.0032]","[0.0278, 0.0022]","[0.0978, 0.004]"
MMP,Cosine,0,32,0.2,300,10,3,0.001,0.0001,3,,60,1.0,,"[0.0405, 0.002]","[0.007, 0.0004]","[0.0059, 0.0003]","[0.0052, 0.0003]","[0.0093, 0.0007]","[0.0035, 0.0001]","[0.0141, 0.0015]","[0.0399, 0.0026]","[0.0499, 0.0029]","[0.0584, 0.0031]","[0.0276, 0.0022]","[0.0954, 0.0039]"
